"ID","Latitude","Longitude","Altitude","MagX","MagY","MagZ","NetField","TimeStamp"
"13901","67.7636474","25.1642402","0.0","-44.076","-18.515","-28.334","55.573","03/12/2023 19:36:26"
"13902","67.7636474","25.1642402","0.0","-41.602","-19.189","-29.084","54.266","03/12/2023 19:36:26"
"13903","67.7636474","25.1642402","0.0","-43.176","-19.789","-28.409","55.343","03/12/2023 19:36:26"
"13904","67.7636474","25.1642402","0.0","-43.626","-19.040","-29.009","55.743","03/12/2023 19:36:26"
"13905","67.7636474","25.1642402","0.0","-45.275","-19.040","-28.259","56.665","03/12/2023 19:36:26"
"13906","67.7636474","25.1642402","0.0","-44.451","-19.040","-28.259","56.009","03/12/2023 19:36:26"
"13907","67.7636474","25.1642402","0.0","-43.701","-18.365","-29.009","55.575","03/12/2023 19:36:26"
"13908","67.7636474","25.1642402","0.0","-45.275","-19.040","-28.259","56.665","03/12/2023 19:36:26"
"13909","67.7636474","25.1642402","0.0","-45.275","-18.965","-26.161","55.623","03/12/2023 19:36:26"
"13910","67.7636474","25.1642402","0.0","-43.626","-19.639","-27.585","55.225","03/12/2023 19:36:26"
"13911","67.7636474","25.1642402","0.0","-44.451","-18.365","-27.585","55.444","03/12/2023 19:36:26"
"13912","67.7636474","25.1642402","0.0","-41.977","-20.314","-29.759","55.320","03/12/2023 19:36:26"
"13913","67.7636474","25.1642402","0.0","-45.500","-18.290","-28.484","56.711","03/12/2023 19:36:26"
"13914","67.7636474","25.1642402","0.0","-46.325","-18.890","-27.735","57.201","03/12/2023 19:36:26"
"13915","67.7636474","25.1642402","0.0","-47.974","-18.290","-28.409","58.678","03/12/2023 19:36:26"
"13916","67.7636474","25.1642402","0.0","-46.325","-18.890","-28.484","57.569","03/12/2023 19:36:26"
"13917","67.7636474","25.1642402","0.0","-47.974","-16.941","-26.236","57.243","03/12/2023 19:36:26"
"13918","67.7636474","25.1642402","0.0","-47.149","-18.290","-29.159","58.376","03/12/2023 19:36:26"
"13919","67.7636474","25.1642402","0.0","-46.325","-17.615","-28.409","57.126","03/12/2023 19:36:26"
"13920","67.7636474","25.1642402","0.0","-44.675","-18.290","-27.735","55.674","03/12/2023 19:36:26"
"13921","67.7636474","25.1642402","0.0","-43.176","-17.915","-28.709","54.858","03/12/2023 19:36:26"
"13922","67.7636474","25.1642402","0.0","-43.926","-18.515","-29.459","56.037","03/12/2023 19:36:26"
"13923","67.7636474","25.1642402","0.0","-44.076","-15.292","-30.808","55.907","03/12/2023 19:36:26"
"13924","67.7636474","25.1642402","0.0","-46.474","-15.966","-29.384","57.256","03/12/2023 19:36:26"
"13925","67.7636474","25.1642402","0.0","-44.001","-17.241","-30.133","56.048","03/12/2023 19:36:26"
"13926","67.7636474","25.1642402","0.0","-46.549","-15.292","-28.634","56.750","03/12/2023 19:36:26"
"13927","67.7636474","25.1642402","0.0","-46.474","-17.241","-31.558","58.762","03/12/2023 19:36:26"
"13928","67.7636474","25.1642402","0.0","-46.474","-16.566","-29.384","57.426","03/12/2023 19:36:26"
"13929","67.7636474","25.1642402","0.0","-45.650","-17.241","-27.960","56.240","03/12/2023 19:36:26"
"13930","67.7636474","25.1642402","0.0","-45.500","-18.215","-27.060","55.985","03/12/2023 19:36:26"
"13931","67.7636474","25.1642402","0.0","-44.675","-18.215","-26.385","54.990","03/12/2023 19:36:26"
"13932","67.7636474","25.1642402","0.0","-43.851","-19.489","-28.559","55.842","03/12/2023 19:36:26"
"13933","67.7636474","25.1642402","0.0","-43.026","-18.815","-27.810","54.577","03/12/2023 19:36:26"
"13934","67.7636474","25.1642402","0.0","-44.675","-18.215","-27.810","55.687","03/12/2023 19:36:26"
"13935","67.7636474","25.1642402","0.0","-46.399","-16.866","-27.735","56.627","03/12/2023 19:36:26"
"13936","67.7636474","25.1642402","0.0","-45.500","-18.815","-26.385","55.861","03/12/2023 19:36:26"
"13937","67.7636474","25.1642402","0.0","-44.675","-18.815","-27.135","55.554","03/12/2023 19:36:26"
